appid,Genre
271520,"Free to Play"
271520,Indie
271550,Casual
271550,Indie
271550,Strategy
271570,Action
271570,Indie
271590,Action
271590,Adventure
271640,Action
271640,Indie
271670,Action
271670,Indie
271710,Action
271710,Adventure
271710,Casual
271710,Indie
271730,Action
271730,Adventure
271730,Indie
271730,Strategy
271760,RPG
271800,Action
271800,Adventure
271800,"Free to Play"
271800,"Massively Multiplayer"
271800,RPG
271801,Action
271801,Adventure
271801,"Free to Play"
271801,"Massively Multiplayer"
271801,RPG
271802,Action
271802,Adventure
271802,"Free to Play"
271802,"Massively Multiplayer"
271802,RPG
271820,Adventure
271820,Casual
271820,Indie
271850,Action
271850,Simulation
271850,Strategy
271860,Indie
271880,Action
271880,Indie
271880,RPG
271900,Casual
271900,Indie
271900,Strategy
271920,Simulation
271942,Action
271942,RPG
271943,Action
271943,RPG
271944,Action
271944,RPG
271950,Adventure
271950,Casual
271950,Indie
271960,"Design & Illustration"
271960,"Web Publishing"
271961,"Design & Illustration"
271961,"Web Publishing"
271962,"Design & Illustration"
271962,"Web Publishing"
271963,"Design & Illustration"
271963,"Web Publishing"
271964,"Design & Illustration"
271964,"Web Publishing"
271970,Indie
271970,RPG
271990,Adventure
271990,Casual
271990,Indie
271990,RPG
271990,Strategy
272010,Adventure
272010,Casual
272010,Indie
272010,RPG
272040,Casual
272040,Indie
272060,Adventure
272060,Indie
272080,Casual
272080,Indie
272080,Simulation
272080,Sports
272080,Strategy
272083,Casual
272083,Indie
272083,Simulation
272083,Sports
272083,Strategy
272084,Casual
272084,Indie
272084,Simulation
272084,Sports
272084,Strategy
272090,Casual
272090,Indie
272090,Simulation
272090,Sports
272090,Strategy
272100,Indie
272100,RPG
272100,Strategy
272230,Action
272230,"Early Access"
272230,Indie
272270,Adventure
272270,"Early Access"
272270,Indie
272270,RPG
272270,Strategy
272300,Utilities
272330,Action
272330,Indie
272390,Adventure
272470,Action
272470,Adventure
272470,Indie
272470,RPG
272510,Action
272510,Adventure
272600,Adventure
272600,Indie
272680,Action
272680,Casual
272680,Indie
272690,Action
272690,Indie
272700,Action
272700,Adventure
272710,Action
272710,Adventure
272770,Racing
272770,Simulation
272770,Sports
272890,Indie
272890,Sports
272920,Indie
272950,Action
272950,"Massively Multiplayer"
272950,RPG
272960,Action
272960,"Massively Multiplayer"
272960,RPG
272970,Action
272970,"Massively Multiplayer"
272970,RPG
272990,Casual
272990,Indie
273030,Simulation
273030,Sports
273030,Strategy
273070,Indie
273070,Simulation
273070,Strategy
273110,Action
273110,Casual
273110,"Free to Play"
273110,"Massively Multiplayer"
273130,Action
273130,Adventure
273150,Action
273150,Adventure
273151,Action
273151,Adventure
273152,Action
273152,Adventure
273153,Action
273153,Adventure
273240,Action
273240,Indie
273280,Action
273280,Adventure
273280,Indie
273290,RPG
273290,Strategy
273300,Action
273300,Adventure
273300,Indie
273350,Action
273370,Indie
273380,Strategy
273381,Strategy
273450,Indie
273450,RPG
273450,Strategy
273500,Action
273500,Indie
273520,Casual
273520,Simulation
273521,Casual
273521,Simulation
273522,Casual
273522,Simulation
273523,Casual
273523,Simulation
273524,Casual
273524,Simulation
273525,Casual
273525,Simulation
273526,Casual
273526,Simulation
273527,Casual
273527,Simulation
273540,Indie
273540,Racing
273540,Simulation
273540,Sports
273600,Action
273620,Action
273670,Action
273670,Indie
273670,Simulation
273680,Action
273680,Indie
273680,Strategy
273700,Action
273700,Indie
273730,Casual
273730,Simulation
273740,Simulation
273750,Racing
273750,Simulation
273750,Sports
273760,Simulation
273770,Simulation
273770,Strategy
273790,Simulation
273800,Simulation
273820,Simulation
273830,Action
273830,Simulation
273840,Racing
273840,Simulation
273840,Sports
273850,Simulation
273860,Simulation
273940,Simulation
273960,Action
273960,Indie
273960,Simulation
273960,Strategy
274010,Action
274010,Simulation
274050,Indie
274050,Simulation
274050,Strategy
274120,Action
274121,Action
274122,Action
274123,Action
274130,Action
274160,Action
274160,RPG
274161,Action
274161,RPG
274170,Action
274170,Indie
274190,Action
274190,Adventure
274190,Casual
274190,Indie
274230,Action
274230,Indie
274250,Indie
274250,Sports
274270,Action
274270,Adventure
274270,Indie
274290,Adventure
274290,Indie
274310,Indie
274310,RPG
274350,Adventure
274350,Indie
274430,Indie
274430,Strategy
274431,Indie
274431,Strategy
274480,Action
274480,Indie
274480,RPG
274500,Action
274500,"Early Access"
274500,Indie
274520,Action
274520,Adventure
274520,"Early Access"
274520,Indie
274520,RPG
274560,Action
274560,Adventure
274560,Indie
274560,RPG
274560,Simulation
274560,Strategy
274620,Action
274620,"Free to Play"
274620,Indie
274620,RPG
274700,Indie
274700,Strategy
274880,Indie
274880,Racing
274880,Sports
274900,Action
274900,Indie
274920,"Animation & Modeling"
274920,"Video Production"
274940,Action
274940,Indie
274960,Indie
274960,RPG
274960,Simulation
274960,Strategy
274980,Indie
274980,Simulation
274980,Strategy
275050,Action
275050,Indie
275060,Action
275060,Adventure
275080,Casual
275080,Indie
275080,Simulation
275100,Adventure
275100,Casual
275100,Indie
275125,Simulation
275127,Simulation
275138,Simulation
275139,Simulation
275144,Simulation
275163,Simulation
275170,Simulation
275180,Adventure
275180,Casual
275180,RPG
275200,Action
275200,Adventure
275200,Indie
275240,Indie
275240,RPG
275290,Strategy
275310,Simulation
275330,Casual
275350,Indie
275350,Strategy
275390,Action
275390,Adventure
275390,Indie
275470,Action
275470,Indie
275470,Strategy
275490,Action
275490,Casual
275490,Indie
275510,Strategy
275530,Action
275530,Strategy
275560,RPG
275560,Strategy
275570,Action
275570,RPG
275590,Action
275590,RPG
275610,Action
275670,Indie
275670,Strategy
275690,Action
275690,RPG
275700,Action
275700,Simulation
275700,Strategy
275710,Action
275710,Indie
275800,Simulation
275804,Simulation
275805,Simulation
275806,Simulation
275807,Simulation
275809,Simulation
275810,Casual
275810,Strategy
275830,Casual
275830,Strategy
276050,"Free to Play"
276050,Indie
276050,"Massively Multiplayer"
276050,RPG
276051,"Free to Play"
276051,"Massively Multiplayer"
276051,RPG
276190,Action
276220,Casual
276240,Casual
276300,Casual
276340,Casual
276360,Casual
276380,Casual
276430,Casual
276440,Casual
276460,Casual
276550,Strategy
276551,Strategy
276552,Strategy
276730,Action
276730,Indie
276750,Strategy
276770,Action
276770,Casual
276770,Strategy
276810,RPG
276810,Strategy
276870,"Early Access"
276870,Indie
276870,Simulation
276870,Strategy
276890,Action
276890,Adventure
276890,RPG
277110,Adventure
277110,Casual
277150,"Audio Production"
277230,"Audio Production"
277270,Adventure
277270,Casual
277430,Action
277450,Strategy
277460,Strategy
277470,Adventure
277470,Indie
277470,RPG
277490,Action
277490,Indie
277490,Strategy
277500,Casual
277500,Indie
277500,Simulation
277510,Action
277510,Adventure
277510,Casual
277510,Indie
277520,Action
277520,Adventure
277520,Indie
277540,Casual
277560,Casual
277590,Action
277590,Adventure
277630,Simulation
277630,Strategy
277650,Action
277650,Adventure
277650,Indie
277650,RPG
277670,Action
277671,Action
277672,Action
277673,Action
277674,Action
277675,Action
277676,Action
277677,Action
277678,Action
277679,Action
277680,Casual
277680,Indie
277700,Indie
277720,"Animation & Modeling"
277720,"Audio Production"
277720,Casual
277720,Utilities
277721,"Animation & Modeling"
277721,"Audio Production"
277721,Casual
277721,Utilities
277730,Simulation
277731,Simulation
277732,Simulation
277733,Simulation
277735,Simulation
277736,Simulation
277737,Simulation
277739,Simulation
277740,Simulation
277741,Simulation
277742,Simulation
277745,Simulation
277747,Simulation
277748,Simulation
277749,Simulation
277751,Simulation
277752,Simulation
277753,Simulation
277754,Simulation
277755,Simulation
277756,Simulation
277757,Simulation
277758,Simulation
277759,Simulation
277760,Simulation
277761,Simulation
277762,Simulation
277763,Simulation
277764,Simulation
277765,Simulation
277767,Simulation
277768,Simulation
277769,Simulation
277770,Simulation
277771,Simulation
277773,Simulation
277774,Simulation
277776,Simulation
277777,Simulation
277778,Simulation
277820,Action
277820,Racing
277820,Sports
277821,Action
277821,Racing
277821,Sports
277830,Action
277830,Adventure
277840,"Design & Illustration"
277840,"Web Publishing"
277841,"Design & Illustration"
277841,"Web Publishing"
277842,"Design & Illustration"
277842,"Web Publishing"
277843,"Design & Illustration"
277843,"Web Publishing"
277850,Indie
277850,Sports
277870,Action
277870,Adventure
277870,Indie
277870,RPG
277890,Action
277890,Adventure
277890,Indie
277910,Adventure
277910,Indie
277910,RPG
277910,Simulation
277930,Adventure
277930,"Early Access"
277930,Indie
277930,RPG
277950,Action
277950,Adventure
277950,"Free to Play"
277950,Indie
277950,RPG
277950,Strategy
277990,Simulation
278030,Strategy
278080,Action
278100,Action
278100,Indie
278120,Casual
278120,"Early Access"
278120,Indie
278120,Simulation
278120,Strategy
278131,Action
278150,"Audio Production"
278190,"Audio Production"
278210,"Video Production"
278360,Adventure
278360,Casual
278360,Indie
278420,Action
278420,Adventure
278420,Indie
278440,Indie
278440,Simulation
278460,Casual
278460,RPG
278480,Simulation
278481,Simulation
278490,Adventure
278490,Casual
278490,Indie
278490,RPG
278510,Action
278530,Adventure
278530,Indie
278530,RPG
278550,Simulation
278570,Adventure
278570,Casual
278570,Indie
278590,Casual
278590,Indie
278590,RPG
278620,Action
278620,Adventure
278620,Indie
278620,RPG
278640,Action
278640,Adventure
278640,Indie
278710,Simulation
278710,Strategy
278711,Simulation
278711,Strategy
278712,Simulation
278712,Strategy
278720,Casual
278720,Indie
278810,Action
278810,Adventure
278810,Indie
278810,Strategy
278850,Action
278890,Action
278890,Indie
278910,Indie
278910,Strategy
278930,Action
278930,Indie
278970,Action
278970,Adventure
279090,Casual
279090,Simulation
279110,Action
279110,RPG
279111,RPG
279112,Action
279112,RPG
279120,Action
279120,Adventure
279120,"Early Access"
279120,Indie
279120,Strategy
279140,Indie
279140,Simulation
279140,Strategy
279160,Action
279160,Adventure
279260,Adventure
279260,Indie
279280,"Audio Production"
279420,Casual
279420,Simulation
279420,Strategy
279440,Adventure
279440,Indie
279440,RPG
279460,Sports
279480,Casual
279480,Strategy
279500,Adventure
279520,Action
279520,Casual
279520,Indie
279520,Racing
279520,Simulation
279540,Casual
279540,Indie
279560,Adventure
279580,Action
279580,Adventure
279580,Casual
279580,Indie
279600,RPG
279600,Simulation
279600,Strategy
279601,RPG
279601,Simulation
279601,Strategy
279602,RPG
279602,Simulation
279602,Strategy
279603,RPG
279603,Simulation
279603,Strategy
279620,Simulation
279620,Strategy
279621,Simulation
279621,Strategy
279622,Simulation
279622,Strategy
279623,Simulation
279623,Strategy
279640,Indie
279640,Strategy
279720,RPG
279740,"Photo Editing"
279740,Utilities
279740,"Video Production"
279800,Adventure
279800,Casual
279820,Indie
279820,Simulation
279830,Indie
279830,Simulation
279840,Action
279840,"Free to Play"
279840,Indie
279900,Adventure
279900,Indie
279920,Action
279920,Indie
279940,Adventure
279960,Strategy
279961,Strategy
279962,Strategy
279963,Strategy
279964,Strategy
279965,Strategy
279966,Strategy
279967,Strategy
279968,Strategy
279990,Casual
279990,Indie
279990,RPG
279990,Simulation
280010,Action
280010,"Early Access"
280010,Indie
280030,Action
280030,Indie
280031,Action
280031,Indie
280032,Action
280032,Indie
280040,Action
280040,Indie
280040,RPG
280140,Adventure
280140,Casual
280140,Indie
280140,RPG
280160,Action
280160,Adventure
280160,Indie
280180,Action
280180,Adventure
280180,"Early Access"
280180,Indie
280200,Action
280200,Indie
280220,Indie
280220,Simulation
280220,Strategy
280320,Casual
280320,Indie
280320,RPG
280360,Adventure
280360,Indie
280360,RPG
280360,Simulation
280360,Strategy
280380,Action
280380,Strategy
280440,Action
280440,"Early Access"
280440,Indie
280460,Action
280460,Indie
280500,Action
280500,Indie
280500,Racing
280520,Action
280520,Adventure
280520,"Early Access"
280520,Indie
280520,RPG
280540,Casual
280540,Indie
280540,Simulation
280540,Strategy
280560,Action
280560,Indie
280600,Action
280600,Indie
280600,RPG
280640,Action
280640,Indie
280640,RPG
280680,"Design & Illustration"
280720,"Early Access"
280720,Indie
280720,Simulation
280720,Strategy
280740,Action
280740,Adventure
280740,Casual
280740,Indie
280790,Action
280790,Adventure
280790,Casual
280790,"Early Access"
280790,"Free to Play"
280790,Indie
280790,"Massively Multiplayer"
280790,RPG
280790,Simulation
280830,Casual
280830,Indie
280830,Sports
280890,Action
280890,Adventure
280890,Indie
280910,Action
280910,Indie
280910,Racing
280930,Action
280930,Casual
280930,Indie
280930,Strategy
281050,Action
281050,Casual
281050,"Free to Play"
281050,Indie
281060,Adventure
281060,Indie
281100,"Audio Production"
281100,Utilities
281102,"Audio Production"
281102,Utilities
281103,"Audio Production"
281103,Utilities
281150,Action
281150,Adventure
281200,Adventure
281220,Action
281240,Adventure
281260,Action
281280,Racing
281340,Action
281341,Action
281342,Action
281343,Action
281344,Action
281345,Action
281346,Action
281347,Action
281350,Strategy
281370,Indie
281390,Strategy
281410,Action
281430,RPG
281450,Strategy
281511,Strategy
281560,Adventure
281580,Simulation
281600,Adventure
281600,RPG
281600,Strategy
281601,Adventure
281601,RPG
281601,Strategy
281602,Adventure
281602,RPG
281602,Strategy
281603,Adventure
281603,RPG
281603,Strategy
281604,Adventure
281604,RPG
281604,Strategy
281606,Adventure
281606,RPG
281606,Strategy
281607,Adventure
281607,RPG
281607,Strategy
281610,Strategy
281640,Indie
281640,RPG
281640,Strategy
281690,Action
281690,Adventure
281750,Adventure
281750,Casual
281750,Indie
281770,Indie
281770,RPG
281770,Strategy
281780,Adventure
281780,Casual
281780,Indie
281780,RPG
281820,Action
281820,Adventure
281820,Casual
281820,Indie
281840,Indie
281860,Action
281860,Indie
281900,"Design & Illustration"
281920,Action
281920,Indie
281940,Action
281940,Adventure
281940,Indie
281990,Simulation
281990,Strategy
282010,Action
282010,Indie
282010,Racing
282030,Action
282030,Indie
282030,Racing
282050,Racing
282050,Simulation
282050,Sports
282070,Adventure
282070,Indie
282070,Simulation
282090,Racing
282090,Sports
282091,Racing
282091,Sports
282092,Racing
282092,Sports
282100,Action
282100,Adventure
282100,Casual
282100,Indie
282100,RPG
282140,Action
282140,Adventure
282140,Indie
282201,Adventure
282201,Casual
282201,"Free to Play"
282201,"Massively Multiplayer"
282201,RPG
282210,Strategy
282250,Action
282250,Indie
282250,RPG
282250,Strategy
282270,Action
282270,Indie
282270,RPG
282280,Action
282280,Indie
282280,RPG
282350,Sports
282370,Action
282370,Indie
282400,Simulation
282400,Strategy
282440,Action
282470,Adventure
282470,Indie
282470,Simulation
282511,Action
282512,Action
282513,Action
282514,Action
282515,Action
282516,Action
282520,Action
282530,Action
282530,Adventure
282550,Simulation
282560,"Early Access"
282560,Simulation
282560,Strategy
282590,Indie
282590,Strategy
282620,Action
282620,Indie
282620,Simulation
282640,Action
282640,Indie
282660,Utilities
282680,"Early Access"
282680,Indie
282680,Strategy
282740,Action
282740,Casual
282740,"Early Access"
282740,Indie
282760,Casual
282760,Indie
282780,Action
282780,Adventure
282780,Indie
282800,Indie
282800,Strategy
282860,Action
282860,Indie
282860,RPG
282860,Simulation
282880,Casual
282880,"Early Access"
282880,Indie
282880,Strategy
282900,RPG
282900,Strategy
282960,"Early Access"
282960,Indie
283000,Indie
283000,Strategy
283020,Indie
283020,Strategy
283040,Adventure
283040,Indie
283040,RPG
283060,Adventure
283060,Casual
283060,"Free to Play"
283060,"Massively Multiplayer"
283060,RPG
283080,Action
283080,Adventure
283080,Indie
283080,RPG
283100,Action
283100,"Early Access"
283100,Indie
283100,"Massively Multiplayer"
283100,RPG
283180,Adventure
283180,Indie
283230,Adventure
283230,Casual
283230,Indie
283270,Action
283270,RPG
283270,Strategy
283290,Action
283290,Adventure
283310,RPG
283330,Action
283350,Action
283370,Action
283390,Action
283410,Action
283430,Action
283430,Adventure
283450,Casual
283470,Casual
283490,Sports
283530,Simulation
283530,Strategy
283541,"Design & Illustration"
283541,"Web Publishing"
283542,"Design & Illustration"
283542,"Web Publishing"
283550,"Animation & Modeling"
283550,"Web Publishing"
283551,"Animation & Modeling"
283551,"Web Publishing"
283552,"Animation & Modeling"
283552,"Web Publishing"
283560,Simulation
283580,Simulation
283600,Simulation
283620,Simulation
283660,Action
283660,Casual
283660,Indie
283680,Action
283680,Indie
283750,Action
283750,Indie
283750,RPG
283811,Indie
283811,Sports
283811,Strategy
283812,Indie
283812,Sports
283812,Strategy
283813,Indie
283813,Sports
283813,Strategy
283820,Action
283820,Indie
283840,Action
283840,Indie
283880,Adventure
283880,"Free to Play"
283880,Indie
283880,RPG
283920,Adventure
283920,Casual
283940,Adventure
283940,Casual
283960,Adventure
283960,Casual
283980,Adventure
283980,Casual
284000,Adventure
284000,Casual
284020,Adventure
284020,Casual
284040,Adventure
284040,Indie
284050,Adventure
284070,Action
284070,"Early Access"
284070,"Free to Play"
284070,Strategy
284080,Action
284080,Adventure
284080,"Free to Play"
284100,"Early Access"
284100,Indie
284100,Simulation
284100,Strategy
284140,Action
284140,Adventure
284140,Indie
284140,RPG
284160,"Early Access"
284160,Racing
284160,Simulation
284180,Action
284180,Adventure
284180,Indie
284200,Casual
284200,Indie
284220,Action
284220,Indie
284260,Indie
284290,Racing
284290,Simulation
284390,Adventure
284390,Indie
284410,Action
284410,Adventure
284410,Indie
284430,Action
284430,RPG
284440,RPG
284440,Simulation
284440,Strategy
284441,RPG
284441,Simulation
284441,Strategy
284450,Action
284450,RPG
284460,Action
284460,Indie
284500,Action
284500,Adventure
284500,"Free to Play"
284500,Indie
284500,RPG
284520,"Free to Play"
284520,Indie
284520,RPG
284520,Strategy
284521,"Free to Play"
284521,Indie
284521,RPG
284521,Strategy
284522,"Free to Play"
284522,Indie
284522,RPG
284522,Strategy
284580,Action
284580,Indie
284580,Strategy
284640,Action
284640,"Free to Play"
284641,Action
284641,"Free to Play"
284680,"Audio Production"
284700,Action
284700,"Free to Play"
284700,"Massively Multiplayer"
284700,RPG
284710,Adventure
284710,Casual
284730,Adventure
284730,Casual
284750,Adventure
284750,Casual
284770,Adventure
284770,Casual
284790,Adventure
284790,Casual
284810,Adventure
284810,Casual
284830,Adventure
284830,Casual
284850,Casual
284870,Adventure
284870,Casual
284890,Adventure
284890,Casual
284910,Action
284910,"Early Access"
284910,RPG
284930,Action
284930,Indie
284930,Racing
284950,Casual
284950,Indie
284950,Simulation
284970,Action
284970,Indie
284990,Action
284990,Indie
285010,Action
285010,Casual
285010,Indie
285010,Simulation
285010,Strategy
285050,Casual
285050,Indie
285050,Simulation
285050,Strategy
285070,Action
285070,Adventure
285070,Indie
285090,Action
285090,Indie
285090,Strategy
285110,"Early Access"
285110,Indie
285110,Simulation
285110,Strategy
285130,Casual
285130,Simulation
285130,Strategy
285150,Adventure
285150,Casual
285150,Indie
285160,Action
285160,Adventure
285190,Action
285190,Strategy
285310,Simulation
285310,Strategy
285330,Simulation
285330,Strategy
285350,Indie
285350,Strategy
285370,Action
285370,Indie
285420,Casual
285420,RPG
285440,Action
285440,Indie
285460,"Design & Illustration"
285460,"Web Publishing"
285461,"Design & Illustration"
285461,"Web Publishing"
285462,"Design & Illustration"
285462,"Web Publishing"
285470,Action
285470,Casual
285470,Indie
285480,Strategy
285500,Action
285500,Racing
285500,RPG
285520,Action
285520,Racing
285540,Action
285540,Adventure
285540,Indie
285550,Adventure
285550,Indie
285580,Action
285580,"Early Access"
285580,"Free to Play"
285580,Indie
285580,Sports
285580,Strategy
285600,Adventure
285600,Indie
285670,Action
285670,Simulation
285690,Action
285690,Simulation
285730,Casual
285730,Indie
285730,Simulation
285730,Sports
285730,Strategy
285740,Casual
285740,Indie
285740,Simulation
285800,Casual
285800,Indie
285800,Strategy
285820,Action
285820,Indie
285820,Racing
285840,Action
285840,Indie
285900,Action
285900,Adventure
285900,Casual
285900,"Early Access"
285900,Indie
285920,Action
285920,"Early Access"
285920,Indie
285920,Strategy
285960,Action
285960,Casual
285960,Indie
285980,Action
285980,Indie
286040,Action
286040,Indie
286080,Action
286080,Adventure
286080,"Free to Play"
286080,Indie
286100,Action
286100,Indie
286120,RPG
286140,Adventure
286140,Indie
286160,Casual
286160,Indie
286160,RPG
286160,Simulation
286160,Strategy
286200,Adventure
286200,Casual
286200,Indie
286200,RPG
286200,Strategy
286220,RPG
286240,"Early Access"
286240,Indie
286240,Racing
286240,RPG
286240,Sports
286260,Indie
286280,Simulation
286280,Strategy
286320,Adventure
286320,Indie
286340,Adventure
286340,Indie
286360,Adventure
286360,Indie
286380,Casual
286380,Indie
286380,Strategy
286440,Action
286440,Indie
286440,Strategy
286460,Adventure
286480,Adventure
286500,Adventure
286500,Casual
286520,Action
286520,Casual
286520,Strategy
286540,Adventure
286570,Racing
286570,Sports
286630,Action
286631,Action
286632,Action
286633,Action
286634,Action
286635,Action
286636,Action
286650,Racing
286650,Sports
286660,Action
286660,Indie
286670,Action
286670,Indie
286670,Strategy
286671,Action
286671,Indie
286671,Strategy
286690,Action
286730,Action
286730,Simulation
286750,Casual
286750,Simulation
286750,Strategy
286770,Action
286790,Simulation
286810,Action
286810,Racing
286830,Action
286830,Racing
286880,Action
286880,Adventure
286910,Action
286911,Action
286912,Action
286913,Action
286914,Action
286915,Action
286920,Action
286930,Action
286930,Indie
286930,RPG
286960,Indie
286960,Simulation
286960,Strategy
286961,Indie
286961,Simulation
286961,Strategy
286962,Indie
286962,Simulation
286962,Strategy
286963,Indie
286963,Simulation
286963,Strategy
286964,Indie
286964,Simulation
286964,Strategy
286965,Indie
286965,Simulation
286965,Strategy
286966,Indie
286966,Simulation
286966,Strategy
286970,Indie
286970,Simulation
286970,Strategy
286971,Indie
286971,Simulation
286971,Strategy
286972,Indie
286972,Simulation
286972,Strategy
286991,Indie
287020,Adventure
287070,Strategy
287090,Strategy
287091,Strategy
287092,Strategy
287093,Strategy
287094,Strategy
287095,Strategy
287100,Action
287100,Indie
287120,Action
287120,Casual
287140,Adventure
287140,Casual
287140,Indie
287140,"Massively Multiplayer"
287140,Simulation
287200,Casual
287200,Indie
287200,Simulation
287200,Strategy
287220,Casual
287220,"Early Access"
287220,Indie
287220,Simulation
287240,Action
287240,Indie
287260,Racing
287290,Action
287290,Adventure
287330,Racing
287340,Racing
287340,Sports
287370,Strategy
287371,Strategy
287390,Action
287440,Action
287440,Indie
287450,Simulation
287450,Strategy
287550,Adventure
287550,Indie
287580,Simulation
287580,Strategy
287600,Adventure
287600,Casual
287600,Indie
287600,Simulation
287620,Action
287620,"Free to Play"
287620,Indie
287620,Sports
287620,Strategy
287700,Action
287700,Adventure
287720,Adventure
287720,Casual
287740,Adventure
287740,Casual
287740,Indie
287760,"Animation & Modeling"
287760,"Design & Illustration"
287780,Indie
287840,Action
287840,Adventure
287840,Indie
287860,Action
287860,Indie
287900,"Early Access"
287900,Simulation
287920,Action
287920,"Free to Play"
287920,Indie
287920,"Massively Multiplayer"
287920,RPG
287960,Indie
287960,Strategy
287980,Indie
287980,Simulation
287980,Strategy
288000,Action
288000,Adventure
288000,"Early Access"
288000,Indie
288020,Action
288020,Adventure
288020,Indie
288040,Adventure
288040,Indie
288060,Adventure
288060,Indie
288100,Action
288100,"Early Access"
288120,Adventure
288120,Indie
288120,RPG
288120,Strategy
288140,Indie
288140,Simulation
288140,Sports
288140,Strategy
288160,Adventure
288160,Indie
288220,"Early Access"
288220,Indie
288220,Simulation
288240,Indie
288240,Strategy
288260,Action
288260,Casual
288260,Indie
288260,Strategy
288270,Education
288270,"Software Training"
288270,Utilities
288270,"Video Production"
288290,Indie
288310,Action
288310,Indie
288330,Action
288330,Indie
288370,Action
288370,Indie
288470,RPG
288500,Adventure
288500,Indie
288520,Action
288520,Racing
288520,Simulation
288520,Strategy
288610,Casual
288630,Adventure
288630,Casual
288650,Racing
288670,Adventure
288690,Casual
288710,Casual
288710,Simulation
288730,Casual
288750,Adventure
288750,Indie
288790,Adventure
288830,Adventure
288840,Adventure
288850,Simulation
288880,Action
288880,Adventure
288880,Indie
288900,Action
288900,RPG
288930,Adventure
288930,Indie
288940,Adventure
288940,Indie
288970,Adventure
289020,Racing
289020,Sports
289021,Racing
289021,Sports
289022,Racing
289022,Sports
289023,Racing
289023,Sports
289024,Racing
289024,Sports
289050,Casual
289090,Adventure
289090,Casual
289090,Indie
289090,RPG
289090,Simulation
289110,Action
289111,Action
289112,Action
289113,Action
289114,Action
289130,Indie
289130,RPG
289130,Strategy
289180,Action
289180,RPG
289180,Simulation
289200,RPG
289200,Strategy
289220,Action
289220,RPG
289240,Strategy
289260,Adventure
289280,Action
289300,Action
289300,Simulation
289300,Strategy
289320,Adventure
289320,Casual
289340,Strategy
289360,RPG
289380,RPG
289400,Action
289400,Adventure
289400,Simulation
289420,RPG
289440,Strategy
289460,Casual
289460,Racing
289480,Action
289480,Adventure
289480,Simulation
289500,Strategy
289520,RPG
289520,Strategy
289540,Action
289540,Adventure
289540,Indie
289570,RPG
289580,Strategy
289600,RPG
289600,Strategy
289620,Action
289620,Adventure
289650,Action
289650,Adventure
289690,Action
289690,Adventure
289730,Action
289731,Action
289733,Action
289734,Action
289740,Indie
289740,Strategy
289760,Action
289760,Casual
289760,Indie
289760,Sports
289760,Strategy
289780,"Free to Play"
289780,"Massively Multiplayer"
289780,RPG
289800,Adventure
289800,Casual
289820,Adventure
289820,Casual
289840,Adventure
289840,Casual
289880,Action
289880,RPG
289881,Action
289881,RPG
289890,RPG
289890,Simulation
289890,Strategy
289910,Simulation
289910,Strategy
289930,Casual
289930,Simulation
289930,Strategy
289950,Casual
289950,Simulation
289970,"Early Access"
290000,Action
290000,Casual
290000,"Early Access"
290000,Indie
290020,"Early Access"
290020,Indie
290020,Simulation
290040,Action
290040,Adventure
290040,Indie
290060,Adventure
290060,Indie
290080,Action
290080,Indie
290080,RPG
290080,Simulation
290140,"Free to Play"
290140,"Massively Multiplayer"
290140,RPG
290260,Indie
290280,Action
290280,Indie
290300,Action
290300,Adventure
290300,Indie
290300,RPG
290300,Simulation
290320,Action
290320,Adventure
290320,Indie
290340,Adventure
290340,Indie
290340,RPG
290340,Strategy
290380,Casual
290380,Indie
290400,RPG
290401,RPG
290402,RPG
290403,RPG
290404,RPG
290405,RPG
290406,RPG
290410,RPG
290410,Strategy
290440,Action
290440,Indie
290460,Casual
290460,RPG
290490,Action
290490,Indie
290530,Action
290530,Indie
290630,Adventure
290630,Indie
290650,Action
290650,Adventure
290650,Casual
290650,Indie
290650,RPG
290710,Adventure
290710,Indie
290710,"Massively Multiplayer"
290730,Casual
290730,"Free to Play"
290730,Indie
290730,"Massively Multiplayer"
290730,Strategy
290770,Action
290770,Adventure
290770,Indie
290790,Strategy
290810,"Early Access"
290870,"Early Access"
290870,Indie
290870,Strategy
290890,Action
290890,Casual
290890,Indie
290890,RPG
290890,Strategy
290930,Action
290930,Adventure
290930,"Free to Play"
290970,Indie
290970,Simulation
290970,Strategy
290990,Casual
290990,Indie
290990,Simulation
291010,Action
291010,Adventure
291010,Casual
291010,Indie
291010,Simulation
291030,Casual
291030,Indie
291030,Simulation
291050,Indie
291050,RPG
291050,Strategy
291070,Action
291070,Indie
291090,Simulation
291130,Action
291130,Adventure
291130,Casual
291130,Indie
291150,Casual
291150,Simulation
291150,Strategy
291170,Casual
291170,Indie
291170,Strategy
291190,Indie
291190,RPG
291190,Strategy
291250,Action
291250,"Early Access"
291250,Indie
291250,Simulation
291270,Action
291270,Casual
291270,Indie
291290,Adventure
291290,Casual
291290,Indie
291330,Action
291330,Indie
291370,"Early Access"
291370,Indie
291370,Strategy
291390,Action
291390,Indie
291430,Action
291430,Casual
291430,Indie
291450,Indie
291450,RPG
291450,Simulation
291450,Strategy
291470,"Design & Illustration"
291470,"Web Publishing"
291471,"Design & Illustration"
291471,"Web Publishing"
291472,"Design & Illustration"
291472,"Web Publishing"
291473,"Design & Illustration"
291473,"Web Publishing"
291474,"Design & Illustration"
291474,"Web Publishing"
291480,Action
291480,"Free to Play"
